Unnamed: 0,account_id,trans_type,amount,total_withdrawals_5d,num_withdrawals_5d,y_pred,y_scores
7,180,WITHDRAWAL,12900.0,12900.0,1,0,-0.3261346385722187
12,72,WITHDRAWAL,7109.0,48609.0,2,0,-0.13997783681570397
13,463,WITHDRAWAL,5100.0,5820.0,2,0,-0.33747448115276385
18,18,WITHDRAWAL,30.0,30.0,1,0,-0.37249288127318597
22,33,WITHDRAWAL,3892.0,3892.0,1,0,-0.36577141219974885
45,57,WITHDRAWAL,10400.0,17507.0,4,0,-0.1094419193388595
47,15,WITHDRAWAL,4440.0,4440.0,1,0,-0.3657659611597985
53,339,WITHDRAWAL,7500.0,7500.0,1,0,-0.3597344554771594
54,99,WITHDRAWAL,14.6,14.6,1,0,-0.4126030396540189
61,372,WITHDRAWAL,14600.0,14600.0,1,0,-0.32204579977306647
67,427,WITHDRAWAL,11000.0,11014.6,2,0,-0.33825287544830235
71,218,WITHDRAWAL,14.6,59814.6,2,0,-0.09636099701996181
72,22,WITHDRAWAL,2800.0,2800.0,1,0,-0.3435356030709702
73,468,WITHDRAWAL,17800.0,18299.0,2,0,-0.32598206165787397
78,478,WITHDRAWAL,3600.0,3600.0,1,0,-0.364785458148394
89,33,WITHDRAWAL,3892.0,25092.0,2,0,-0.2661897861861653
95,339,WITHDRAWAL,14500.0,18635.0,3,0,-0.23663758165403215
105,400,WITHDRAWAL,2400.0,2414.6,2,0,-0.27757376750462637
106,493,WITHDRAWAL,23600.0,23600.0,1,0,-0.24372430346637297
117,197,WITHDRAWAL,12800.0,22254.0,2,0,-0.305554106204511
129,393,WITHDRAWAL,302.0,302.0,1,0,-0.3044122277503576
132,415,WITHDRAWAL,3000.0,3014.6,2,0,-0.2954301712836373
142,427,WITHDRAWAL,5400.0,12300.0,2,0,-0.33401025102600634
154,218,WITHDRAWAL,14.6,56214.6,2,0,-0.10803673927750357
158,110,WITHDRAWAL,3050.0,15150.0,2,0,-0.33404007271873765
177,400,WITHDRAWAL,5400.0,5400.0,1,0,-0.3660248347810789
181,72,WITHDRAWAL,62300.0,62300.0,1,0,-0.05078667572060791
189,197,WITHDRAWAL,6600.0,6614.6,2,0,-0.33669044454002595
191,427,WITHDRAWAL,5520.0,24120.0,2,0,-0.2877053584106734
200,23,WITHDRAWAL,1600.0,1600.0,1,0,-0.3360707137503281
204,110,WITHDRAWAL,3500.0,3598.0,2,0,-0.31752869499998787
207,18,WITHDRAWAL,5100.0,5100.0,1,0,-0.3598704695635465
209,397,WITHDRAWAL,14.6,14414.6,2,0,-0.33188057357128653
210,493,WITHDRAWAL,14.6,14.6,1,0,-0.4126030396540189
216,33,WITHDRAWAL,18200.0,22092.0,2,0,-0.3074325712224636
223,26,WITHDRAWAL,14.6,14.6,1,0,-0.4126030396540189
224,415,WITHDRAWAL,2400.0,3240.0,2,0,-0.3090887591589335
228,8,WITHDRAWAL,6712.0,6712.0,1,0,-0.36145292726786465
236,517,WITHDRAWAL,8900.0,8900.0,1,0,-0.35492932770707497
239,180,WITHDRAWAL,1200.0,1200.0,1,0,-0.32169803354222054
257,498,WITHDRAWAL,2040.0,4934.6,3,0,-0.1794947803122081
258,376,WITHDRAWAL,12900.0,12900.0,1,0,-0.3261346385722187
290,102,WITHDRAWAL,6100.0,6100.0,1,0,-0.3588347656047826
296,463,WITHDRAWAL,14.6,11514.6,2,0,-0.3334598048057164
307,227,WITHDRAWAL,2700.0,22881.0,4,0,-0.11566971370696699
313,427,WITHDRAWAL,8166.0,8166.0,1,0,-0.36212170609226063
314,201,WITHDRAWAL,7600.0,24784.0,3,0,-0.2004231841707953
315,23,WITHDRAWAL,5807.0,5807.0,1,0,-0.36204200362478445
326,126,WITHDRAWAL,31700.0,31714.6,2,0,-0.22756471964420644
327,397,WITHDRAWAL,3400.0,3400.0,1,0,-0.36109564357244867
336,372,WITHDRAWAL,14.6,8114.6,2,0,-0.3426235740110322
357,18,WITHDRAWAL,30.0,30.0,1,0,-0.37249288127318597
361,347,WITHDRAWAL,18300.0,18300.0,1,0,-0.2932089716051096
368,245,WITHDRAWAL,14.6,14.6,1,0,-0.4126030396540189
371,126,WITHDRAWAL,1500.0,25584.0,3,0,-0.1926954931010071
398,372,WITHDRAWAL,8100.0,18180.0,2,0,-0.32504574229304284
399,462,WITHDRAWAL,8325.0,8325.0,1,0,-0.358635027452081
400,43,WITHDRAWAL,6589.0,6589.0,1,0,-0.364156738895849
427,141,WITHDRAWAL,1791.0,8507.0,2,0,-0.34375242065609773
429,33,WITHDRAWAL,18400.0,18400.0,1,0,-0.2928748949661166
442,99,WITHDRAWAL,4503.0,4503.0,1,0,-0.3617811923541259
475,517,WITHDRAWAL,14.6,14.6,1,0,-0.4126030396540189
476,524,WITHDRAWAL,12800.0,12800.0,1,0,-0.32471458673540493
484,445,WITHDRAWAL,9300.0,9300.0,1,0,-0.3525490568929694
486,167,WITHDRAWAL,5100.0,28200.0,4,0,-0.09811293219659267
487,126,WITHDRAWAL,7384.0,7384.0,1,0,-0.35552982443977255
510,314,WITHDRAWAL,13691.0,13691.0,1,0,-0.3239000186198411
515,106,WITHDRAWAL,14.6,14.6,1,0,-0.4126030396540189
517,22,WITHDRAWAL,6352.0,6352.0,1,0,-0.3615111478572118
518,524,WITHDRAWAL,14.6,14.6,1,0,-0.4126030396540189
520,15,WITHDRAWAL,14.6,14.6,1,0,-0.4126030396540189
523,427,WITHDRAWAL,14.6,14.6,1,0,-0.4126030396540189
525,400,WITHDRAWAL,5800.0,5800.0,1,0,-0.36320632698436356
534,468,WITHDRAWAL,720.0,2760.0,2,0,-0.2872240301297973
537,345,WITHDRAWAL,8819.0,8819.0,1,0,-0.3565040889334402
547,523,WITHDRAWAL,14.6,14.6,1,0,-0.4126030396540189
551,493,WITHDRAWAL,3720.0,3720.0,1,0,-0.3623340149307971
563,43,WITHDRAWAL,6589.0,24289.0,2,0,-0.28707968587608923
569,415,WITHDRAWAL,8740.0,8740.0,1,0,-0.35312701364469484
571,153,WITHDRAWAL,14.6,16614.6,2,0,-0.3273921634109756
579,158,WITHDRAWAL,32000.0,32000.0,1,0,-0.18276749609865528
581,339,WITHDRAWAL,30.0,30.0,1,0,-0.37249288127318597
583,43,WITHDRAWAL,6560.0,6560.0,1,0,-0.36394244494131617
596,347,WITHDRAWAL,6500.0,6500.0,1,0,-0.36273039427499215
617,472,WITHDRAWAL,14.6,1514.6,2,0,-0.25581234834064703
623,126,WITHDRAWAL,3000.0,31284.0,5,0,-0.029639935233708115
636,33,WITHDRAWAL,4400.0,4400.0,1,0,-0.3649821518525258
640,110,WITHDRAWAL,1080.0,5596.0,2,0,-0.3369405799095541
647,462,WITHDRAWAL,2280.0,2280.0,1,0,-0.34425755561195004
649,339,WITHDRAWAL,7500.0,7530.0,2,0,-0.3364737053398302
654,463,WITHDRAWAL,6385.0,6385.0,1,0,-0.3613303084987937
655,33,WITHDRAWAL,3892.0,3892.0,1,0,-0.36577141219974885
656,345,WITHDRAWAL,5600.0,5600.0,1,0,-0.37149412458475933
660,393,WITHDRAWAL,26700.0,26700.0,1,0,-0.21400021518830925
661,126,WITHDRAWAL,25200.0,25200.0,1,0,-0.22653079943146992
668,314,WITHDRAWAL,21500.0,21500.0,1,0,-0.2614340671483574
669,427,WITHDRAWAL,8166.0,25466.0,2,0,-0.2607696172798045
681,197,WITHDRAWAL,14.6,14.6,1,0,-0.4126030396540189
688,270,WITHDRAWAL,21700.0,21700.0,1,0,-0.25868875786316003
696,345,WITHDRAWAL,1500.0,10319.0,2,0,-0.3374977509753662
714,462,WITHDRAWAL,2800.0,2800.0,1,0,-0.3435356030709702
729,26,WITHDRAWAL,10300.0,10300.0,1,0,-0.32872665825581
740,393,WITHDRAWAL,21800.0,21800.0,1,0,-0.25650562294764667
748,427,WITHDRAWAL,8166.0,25266.0,2,0,-0.26689379864753315
754,498,WITHDRAWAL,14.6,14.6,1,0,-0.4126030396540189
763,400,WITHDRAWAL,4100.0,4100.0,1,0,-0.3662116065683771
766,43,WITHDRAWAL,14.6,11714.6,2,0,-0.3326193966200419
773,99,WITHDRAWAL,5700.0,5700.0,1,0,-0.36806849065773656
774,26,WITHDRAWAL,10387.0,10387.0,1,0,-0.3280666563157497
782,213,WITHDRAWAL,8800.0,8800.0,1,0,-0.355723574651044
788,26,WITHDRAWAL,14.6,5614.6,2,0,-0.3369405799095541
791,57,WITHDRAWAL,4107.0,4107.0,1,0,-0.3662706202893121
795,372,WITHDRAWAL,7785.0,7785.0,1,0,-0.3565576858588086
797,462,WITHDRAWAL,14.6,14.6,1,0,-0.4126030396540189
799,197,WITHDRAWAL,1800.0,1800.0,1,0,-0.33390783571167804
808,33,WITHDRAWAL,4500.0,9392.0,3,0,-0.21378906258474561
820,291,WITHDRAWAL,62.0,62.0,1,0,-0.3414434103360666
830,478,WITHDRAWAL,14.6,14.6,1,0,-0.4126030396540189
834,22,WITHDRAWAL,6352.0,6352.0,1,0,-0.3615111478572118
859,345,WITHDRAWAL,14.6,14.6,1,0,-0.4126030396540189
864,8,WITHDRAWAL,2640.0,2640.0,1,0,-0.3452616871238838
865,219,WITHDRAWAL,2040.0,2040.0,1,0,-0.3399127629653873
870,43,WITHDRAWAL,13300.0,13300.0,1,0,-0.33258642310341074
877,498,WITHDRAWAL,840.0,840.0,1,0,-0.31191716190116947
895,57,WITHDRAWAL,1600.0,1600.0,1,0,-0.3360707137503281
956,377,WITHDRAWAL,14.6,14.6,1,0,-0.4126030396540189
963,314,WITHDRAWAL,13691.0,13691.0,1,0,-0.3239000186198411
965,524,WITHDRAWAL,1000.0,1000.0,1,0,-0.3159717897517974
973,110,WITHDRAWAL,4516.0,25474.0,4,0,-0.10704583148504299
978,158,WITHDRAWAL,1200.0,1200.0,1,0,-0.32169803354222054
982,397,WITHDRAWAL,3800.0,3800.0,1,0,-0.3641886873953687
984,8,WITHDRAWAL,2612.0,9324.0,2,0,-0.35098016724821884
985,462,WITHDRAWAL,14.6,8414.6,2,0,-0.34291134200868834
992,33,WITHDRAWAL,3892.0,3892.0,1,0,-0.36577141219974885
999,72,WITHDRAWAL,7109.0,9209.0,2,0,-0.35146702746871716
